DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,LabDup,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0324B0014,03/26/2024 07:21,Dissolved Bromide,24959-67-9,,0.13,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run and quarterly pesticides,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0324B0014,03/26/2024 07:21,Dissolved Bromide,24959-67-9,Y,0.13,0.1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run and quarterly pesticides,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0324B0014,03/26/2024 07:21,Dissolved Chloride,16887-00-6,,41.1,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run and quarterly pesticides,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0324B0014,03/26/2024 07:21,Dissolved Chloride,16887-00-6,Y,41.5,10,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run and quarterly pesticides,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0324B0014,03/26/2024 07:21,Specific Conductance,0,,373,5,µmhos/cm@25°C,Std Method 2510-B [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run and quarterly pesticides,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0324B0014,03/26/2024 07:21,Dissolved Nitrate,14797-55-8,Y,3.58,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run and quarterly pesticides,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0324B0014,03/26/2024 07:21,Dissolved Nitrate,14797-55-8,,3.6,1,mg/L,EPA 300.0 [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run and quarterly pesticides,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0324B0014,03/26/2024 07:21,Total Dissolved Solids,0,,215,2.5,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run and quarterly pesticides,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0324B0014,03/26/2024 07:21,Total Suspended Solids,0,,3.8,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run and quarterly pesticides,,N
2040,"3000 - Public, Review Status Unknown",Teerink Pumping Plant,Teerink PP,KA027813,SJ0324B0014,03/26/2024 07:21,Total Suspended Solids,0,Y,3.8,2.5,mg/L,Std Method 2540 D [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run and quarterly pesticides,,N
